list_name,name,label,prov,com,zon,order
collines,12050506,MURAMA,,,120505,
collines,12050507,TURA,,,120505,
collines,12060101,BURENZA,,,120601,
collines,12060102,BUTIHINDA,,,120601,
collines,12060103,BWICA,,,120601,
collines,12060104,CUMBA,,,120601,
collines,12060105,KIRINGANIRE,,,120601,
collines,12060106,MIZUGA,,,120601,
collines,12060107,MUSENGA,,,120601,
collines,12060108,NYAMIRAMBO,,,120601,
collines,12060109,NYARUSANGE,,,120601,
collines,12060110,RUGANIRWA,,,120601,
collines,12060201,BUHURANA,,,120602,
collines,12060202,CIBARI,,,120602,
collines,12060203,GAHORORO,,,120602,
collines,12060204,GATOVU,,,120602,
collines,12060205,GITONGWE,,,120602,
collines,12060206,KAREMERA,,,120602,
collines,12060207,KIVOGA,,,120602,
collines,12060208,MUNAGANO,,,120602,
collines,12060209,MUSENYI,,,120602,
collines,12060210,NTAMBA,,,120602,
collines,12060211,NYAMARUMBA,,,120602,
collines,12060212,RWIMBOGO,,,120602,
collines,12060213,SANZWE,,,120602,
collines,12060301,BUGOMORA,,,120603,
collines,12060302,BURIMA,,,120603,
collines,12060303,KAYENZI,,,120603,
collines,12060304,KIBOGOYE,,,120603,
collines,12060305,KIBONGERA,,,120603,
collines,12060306,KINYOTA,,,120603,
collines,12060307,KIRYAMA,,,120603,
collines,12060308,KWIBUYE,,,120603,
collines,12060309,MAGENI,,,120603,
collines,12060310,MUKONI,,,120603,
collines,12060311,MUYINGA,,,120603,
collines,12060312,NKOYOYO,,,120603,
collines,12060313,RUSENGO,,,120603,
collines,12060401,BUNYWANA,,,120604,
collines,12060402,GASASA,,,120604,
collines,12060403,GATONGATI I,,,120604,
collines,12060404,GATONGATI II,,,120604,
collines,12060405,KAVUMU,,,120604,
collines,12060406,KINAZI,,,120604,
collines,12060407,MAHONDA,,,120604,
collines,12060408,MURAMA,,,120604,
collines,12060409,MWURIRE,,,120604,
collines,12060410,RUGARI,,,120604,
collines,12060411,RUSUMO,,,120604,
collines,12060412,RUTOKE,,,120604,
collines,12060413,RUYIVYI,,,120604,
collines,12060414,RYABIHIRA,,,120604,
collines,12070101,BONERO,,,120701,
collines,12070102,BUBAJI,,,120701,
collines,12070103,CIYANDO,,,120701,
collines,12070104,GAHEKENYA,,,120701,
collines,12070105,GASENYI,,,120701,
collines,12070106,GITABA,,,120701,
collines,12070107,KIBONGERA,,,120701,
collines,12070108,KIGAJO,,,120701,
collines,12070109,KIYANZA,,,120701,
collines,12070110,MUKUNGU,,,120701,
collines,12070111,MUSENGA,,,120701,
collines,12070112,RUTYAZO,,,120701,
collines,12070201,BUGONZA,,,120702,
collines,12070202,BUTOBWE,,,120702,
collines,12070203,GIHOZA,,,120702,
collines,12070204,KABINGO,,,120702,
collines,12070205,KAGOMBE,,,120702,
collines,12070206,KAREHE,,,120702,
collines,12070207,KIBANDE,,,120702,
collines,12070208,KIBWIRWA,,,120702,
collines,12070209,MUYANGE,,,120702,
collines,12070210,MWAKIRO,,,120702,
collines,12070301,BUKWANZI,,,120703,
collines,12070302,GAHEMBA,,,120703,
collines,12070303,GISUMA,,,120703,
collines,12070304,KADENDE,,,120703,
collines,12070305,KAVUGANGOMA,,,120703,
collines,12070306,MUKUNGUZA,,,120703,
collines,12070307,RUGABANO,,,120703,
collines,12070308,RUKANYA,,,120703,
collines,12070309,RUSHERI,,,120703,
collines,13010101,BUBURU,,,130101,
collines,13010102,GITARAMUKA,,,130101,
collines,13010103,KIGANDA,,,130101,
collines,13010104,MABAYA,,,130101,
collines,13010105,MUSUMBA,,,130101,
collines,13010201,BUHABWA,,,130102,
collines,13010202,KANKA,,,130102,
collines,13010203,KARIBA,,,130102,
collines,13010204,MASANGO,,,130102,
collines,13010205,NYABISIGA,,,130102,
collines,13010206,RUBAMVYE,,,130102,
collines,13010301,KIRIKA,,,130103,
collines,13010302,KIVOGA,,,130103,
collines,13010303,MASHUNZI,,,130103,
collines,13010304,MUNANIRA,,,130103,
collines,13020101,BUBURU,,,130201,
collines,13020102,GATARE,,,130201,
collines,13020103,GISOZI,,,130201,
collines,13020104,KIBIMBA,,,130201,
collines,13020105,MUSIVYA,,,130201,
collines,13020106,NDAVA,,,130201,
collines,13020107,NYAMIYAGA,,,130201,
collines,13020108,RWEZA,,,130201,
collines,13020201,BUTEGANA,,,130202,
collines,13020202,KIYANGE,,,130202,
collines,13020203,MUGERO,,,130202,
collines,13020204,MUSIMBWE,,,130202,
collines,13020205,NYAGAHWABARE,,,130202,
collines,13020206,NYAKIRWA,,,130202,
collines,13030101,BWAKIRA,,,130301,
collines,13030102,KANYAMI,,,130301,
collines,13030103,MAGO,,,130301,
collines,13030104,NYAGITONGATI,,,130301,
collines,13030105,NYAMUGARI,,,130301,
collines,13030106,RWUYA,,,130301,
collines,13030201,BENJA,,,130302,
collines,13030202,KIBOGOYE,,,130302,
collines,13030203,MUSAMA,,,130302,
collines,13030204,RURAMBA,,,130302,
collines,13030205,RUSIVYA,,,130302,
collines,13030206,RUVUMU,,,130302,
collines,13030207,SASWE,,,130302,
collines,13030301,BISORO,,,130303,
collines,13030302,GITUNGA,,,130303,
collines,13030303,KIBENGA-MIGENDE,,,130303,
collines,13030304,KIBENGA-MUREHE,,,130303,
collines,13030305,MUYEBE,,,130303,
collines,13030306,NYAKIBARI,,,130303,
collines,13030307,RWANKANGOMA,,,130303,
collines,13030401,GIHINGA,,,130304,
collines,13030402,MARAMVYA,,,130304,
collines,13030403,NGARA,,,130304,
collines,13030404,RUTYAZO,,,130304,
collines,13040101,BUGERA,,,130401,
collines,13040102,FOTA,,,130401,
collines,13040103,GAHONDO,,,130401,
collines,13040104,GATSINGA,,,130401,
collines,13040105,HIGIRO,,,130401,
collines,13040106,KABOGI,,,130401,
collines,13040107,KIGARAMA,,,130401,
collines,13040108,MURAGO,,,130401,
collines,13040109,NGORORE,,,130401,
collines,13040110,RANGO,,,130401,
collines,13040201,BUTAZI,,,130402,
collines,13040202,GITABA,,,130402,
collines,13040203,KAMUSHIHA,,,130402,
collines,13040204,MATONGO,,,130402,
collines,13040205,MPANUKA,,,130402,
collines,13040206,MUYOGORO,,,130402,
collines,13040207,NDAVA,,,130402,
collines,13040208,NGORO,,,130402,
collines,13040209,NYABISAKA,,,130402,
collines,13040210,NYAMURENGE,,,130402,
collines,13050101,BUHOGO,,,130501,
collines,13050102,GISITYE,,,130501,
collines,13050103,ITEKA,,,130501,
collines,13050104,KIBUNGERE,,,130501,
collines,13050105,KIRAMBI,,,130501,
collines,13050106,MATYAZO,,,130501,
collines,13050107,MUSONGATI,,,130501,
collines,13050108,MUYEBE,,,130501,
collines,13050201,GITARAMUKA,,,130502,
collines,13050202,KIBOGOYE,,,130502,
collines,13050203,KIBUNGO,,,130502,
collines,13050204,MAGAMBA,,,130502,
collines,13050205,MUNAGO,,,130502,
collines,13050206,NYAMITORE,,,130502,
collines,13050301,BUTEGEYE,,,130503,
collines,13050302,GIHOMA,,,130503,
collines,13050303,KAVUMU,,,130503,
collines,13050304,KIVOMWA,,,130503,
collines,13050305,MBOGORA,,,130503,
collines,13050306,MIGERA,,,130503,
collines,13050307,MUHAGANYA,,,130503,
collines,13050308,MUYANGE,,,130503,
collines,13050309,NYARUBAYI,,,130503,
collines,13050401,GATWE,,,130504,
collines,13050402,KIVUZO,,,130504,
collines,13050403,MITERAMA,,,130504,
collines,13050404,MUBUGA,,,130504,
collines,13050405,MURAMA,,,130504,
collines,13050406,TABA,,,130504,
collines,13060101,BISHA,,,130601,
collines,13060102,GASENYI,,,130601,
collines,13060103,KIGA,,,130601,
collines,13060104,KIRAMBI,,,130601,
collines,13060105,KIZI,,,130601,
collines,13060106,MAKAMBA,,,130601,
collines,13060107,NKUNDUSI,,,130601,
collines,13060108,NKURUNZI,,,130601,
collines,13060109,NYAMIGOGO,,,130601,
collines,13060110,NYAMIYAGA,,,130601,
collines,13060111,NYAMURENGE,,,130601,
collines,13060112,RWINTARE,,,130601,
collines,13060201,BUGORORA,,,130602,
collines,13060202,BUNYANGE,,,130602,
collines,13060203,GIKEBUKA,,,130602,
collines,13060204,KIBIMBA,,,130602,
collines,13060205,KINYOVU,,,130602,
collines,13060206,KIYEGE,,,130602,
collines,13060207,MAHONDA,,,130602,
collines,13060208,MATYAZO,,,130602,
collines,13060209,MPUMBU,,,130602,
collines,13060210,MURAMBI,,,130602,
collines,13060211,MUREBA,,,130602,
collines,13060212,NAMANDE,,,130602,
collines,13060213,NYAGASHANGA,,,130602,
collines,13060214,NYAMUGARI,,,130602,
collines,13060215,RUCUNDA,,,130602,
collines,13060216,RUSAKA,,,130602,
collines,13060217,SHANA,,,130602,
collines,14010101,BITAMBWE,,,140101,
collines,14010102,Caga,,,140101,
collines,14010103,Kididiri,,,140101,
collines,14010104,Kigufi,,,140101,
collines,14010105,Mihigo,,,140101,
collines,14010106,Muremera,,,140101,
collines,14010107,Mutumba,,,140101,
collines,14010108,Muyogoro,,,140101,
collines,14010109,Nyange,,,140101,
collines,14010110,Rubari,,,140101,
collines,14010111,Rugori,,,140101,
collines,14010112,Rwanyege,,,140101,
collines,14010201,Bigera,,,140102,
collines,14010202,Cendajuru,,,140102,
collines,14010203,Gahini,,,140102,
collines,14010204,Gitemezi,,,140102,
collines,14010205,Kinyami,,,140102,
collines,14010206,Kirimba,,,140102,
collines,14010207,Magana,,,140102,
collines,14010208,Makombe,,,140102,
collines,14010209,Mihama,,,140102,
collines,14010210,Mparamirundi,,,140102,
collines,14010211,Munyange,,,140102,
collines,14010212,Mutsinda,,,140102,
collines,14010213,Nyamisebo,,,140102,
collines,14010214,Nyanza-tubiri,,,140102,
collines,14010301,Gatika,,,140103,
collines,14010302,Kavumu,,,140103,
collines,14010303,Kimagara,,,140103,
collines,14010304,Mpondogoto,,,140103,
collines,14010305,Murambi,,,140103,
collines,14010306,Nyabizinu,,,140103,
collines,14010307,Rumbaga,,,140103,
collines,14020101,Cihonda,,,140201,
collines,14020102,Gashikanwa,,,140201,
collines,14020103,Gatare,,,140201,
collines,14020104,Gatukuza,,,140201,
collines,14020105,Kivumu,,,140201,
collines,14020106,Mafuro,,,140201,
collines,14020107,Maruri,,,140201,
collines,14020108,Nini,,,140201,
collines,14020109,Remera,,,140201,
collines,14020110,Rusengo,,,140201,
collines,14020111,Rutambwe,,,140201,
collines,14020112,Rwizingwe,,,140201,
collines,14020113,Sabunda,,,140201,
collines,14020201,Buhoro,,,140202,
collines,14020202,Butaganda,,,140202,
collines,14020203,Gitanga,,,140202,
collines,14020204,Musumba,,,140202,
collines,14020205,Ruhengeri,,,140202,
collines,14020206,Sigi,,,140202,
collines,14020301,Butaha,,,140203,
collines,14020302,Kabamba,,,140203,
collines,14020303,Ngoma,,,140203,
collines,14020304,Nyarugunda,,,140203,
collines,14020305,Rutanga,,,140203,
collines,14030101,Bitagazwa,,,140301,
collines,14030102,Bunogera,,,140301,
collines,14030103,Bunywana,,,140301,
collines,14030104,Kibuye,,,140301,
collines,14030105,Kidasha,,,140301,
collines,14030106,Migongo,,,140301,
collines,14030107,Nkomero,,,140301,
collines,14030108,Nyabikenke,,,140301,
collines,14030109,Nyamarobe,,,140301,
collines,14030110,Rarwe,,,140301,
collines,14030201,Cayi,,,140302,
collines,14030202,Gakere,,,140302,
collines,14030203,Kibande,,,140302,
collines,14030204,Kibezi,,,140302,
collines,14030205,Kiremera,,,140302,
collines,14030206,Kiyange,,,140302,
collines,14030207,Magembe,,,140302,
collines,14030208,Munagano,,,140302,
collines,14030209,Ngeramigongo,,,140302,
collines,14030210,Ruvumu,,,140302,
collines,14030301,Carwa,,,140303,
collines,14030302,Ciri,,,140303,
collines,14030303,Gahororo,,,140303,
collines,14030304,Gatwaro,,,140303,
collines,14030305,Gisuka,,,140303,
collines,14030306,Gitaro,,,140303,
collines,14030307,kiremba,,,140303,
collines,14030308,Masasu,,,140303,
collines,14030309,Mugerera,,,140303,
collines,14030310,Musanga,,,140303,
collines,14030311,Ruhama,,,140303,
collines,14030312,Ruyumpu,,,140303,
collines,14030313,Rwimbogo,,,140303,
collines,14030401,Buhama,,,140304,
collines,14030402,Butare,,,140304,
collines,14030403,Canamo,,,140304,
collines,14030404,Kabanga,,,140304,
collines,14030405,Kabari,,,140304,
collines,14030406,Kagarama,,,140304,
collines,14030407,Kivoga,,,140304,
collines,14030408,Masoro,,,140304,
collines,14030409,Mufigi,,,140304,
collines,14030410,Musasa,,,140304,
collines,14030411,Ruhata,,,140304,
collines,14030412,Rutobo,,,140304,
collines,14040101,BISIGA,,,140401,
collines,14040102,KAGOTI,,,140401,
collines,14040103,KIDASHA,,,140401,
collines,14040104,KIRUNGU,,,140401,
collines,14040105,NYAMBO,,,140401,
collines,14040106,RUBAYA,,,140401,
collines,14040201,BIHANGARE,,,140402,
collines,14040202,BITAMBWE,,,140402,
collines,14040203,CONGORI,,,140402,
collines,14040204,GICUMBI,,,140402,
collines,14040205,KIDOBORI,,,140402,
collines,14040206,MASAMA,,,140402,
collines,14040207,MUHUZO,,,140402,
collines,14040208,NYAMURENGE,,,140402,
collines,14040301,BURENGE,,,140403,
collines,14040302,GISEKURO,,,140403,
collines,14040303,KAGINA,,,140403,
collines,14040304,KIGOMA,,,140403,
collines,14040305,KIGUFI,,,140403,
collines,14040306,KIZENGA,,,140403,
collines,14040307,MAKABA,,,140403,
collines,14040308,NDIHWE,,,140403,
collines,14040309,NYAKIBARI,,,140403,
collines,14040310,NYAMUGARI,,,140403,
collines,14040311,NYANZA,,,140403,
collines,14040312,RENGA,,,140403,
collines,14040313,RURAMBA,,,140403,
collines,14040401,BURENZA,,,140404,
collines,14040402,GIKOMERO,,,140404,
collines,14040403,HIGIRO,,,140404,
collines,14040404,MUTARA,,,140404,
collines,14040405,NYUNZWE,,,140404,
collines,14040406,RUGOMBA,,,140404,
collines,14040407,RUNDA,,,140404,
collines,14050101,Burenza,,,140501,
collines,14050102,Butaganda,,,140501,
collines,14050103,Buye,,,140501,
collines,14050104,Cahi,,,140501,
collines,14050105,Hayiro,,,140501,
collines,14050106,Mushitsi,,,140501,
collines,14050107,Nzove,,,140501,
collines,14050201,Buhanda,,,140502,
collines,14050202,Buziragahama,,,140502,
collines,14050203,Gatsinda,,,140502,
collines,14050204,Gitwa,,,140502,
collines,14050205,Kabataha,,,140502,
collines,14050206,Kabazana,,,140502,
collines,14050207,Kayanza,,,140502,
collines,14050208,Kibindi,,,140502,
collines,14050209,Murama,,,140502,
collines,14050210,Muremera,,,140502,
collines,14050211,Rukurazo,,,140502,
collines,14050212,Rwabiriro,,,140502,
collines,14050213,Rwarangabo,,,140502,
collines,14050301,Bugorora,,,140503,
collines,14050302,Gakenke,,,140503,
collines,14050303,Gihama,,,140503,
collines,14050304,Gitasi,,,140503,
collines,14050305,Kabasazi,,,140503,
collines,14050306,Kagozi,,,140503,
collines,14050307,Karungura,,,140503,
collines,14050308,Ntembe,,,140503,
collines,14050309,Saramasaka,,,140503,
collines,14060101,GIHOMA,,,140601,
collines,14060102,KIVUZO,,,140601,
collines,14060103,MAKABA,,,140601,
collines,14060104,MBABA,,,140601,
collines,14060105,NKERO,,,140601,
collines,14060106,RWAHIRWA,,,140601,
collines,14060201,CIGUMUJE,,,140602,
collines,14060202,GASEBEYI,,,140602,
collines,14060203,GITWENZI,,,140602,
collines,14060204,HINA,,,140602,
collines,14060205,KAMBATI,,,140602,
collines,14060206,KIRURI,,,140602,
collines,14060207,MIRANGO,,,140602,
collines,14060208,MIVO,,,140602,
collines,14060209,MWUNGERE,,,140602,
collines,14060301,BWIZA-BWERANKA,,,140603,
collines,14060302,GAHENGERI,,,140603,
collines,14060303,KAVUMU,,,140603,
collines,14060304,KAYOGORO,,,140603,
collines,14060305,MUBUGA,,,140603,
collines,14060306,NYARUNTANA,,,140603,
collines,14060307,SARE,,,140603,
collines,14060308,SHANGO,,,140603,
collines,14060401,KIMENYI,,,140604,
collines,14060402,MASAMA- BURIMA,,,140604,
collines,14060403,MUGOMERA,,,140604,
collines,14060404,NTAHO,,,140604,
collines,14060405,NYABIHANGA,,,140604,
collines,14060406,NYANZA,,,140604,
collines,14060407,RUHONGORE,,,140604,
collines,14060501,BUSORO,,,140605,
collines,14060502,CAMUGANI,,,140605,
collines,14060503,GAHWAZI,,,140605,
collines,14060504,GAKECERI,,,140605,
collines,14060505,GISAGARA,,,140605,
collines,14060506,KINYANA,,,140605,
collines,14060507,MAKOMBE,,,140605,
collines,14060508,MASAMA-BUHIGA,,,140605,
collines,14060601,GABIRO,,,140606,
collines,14060602,KANYAMI,,,140606,
collines,14060603,KINYAMI,,,140606,
collines,14060604,MUREMERA,,,140606,
collines,14060605,RUBUYE,,,140606,
collines,14060606,RUSUGUTI,,,140606,
collines,14060607,SHIKIRO,,,140606,
collines,14070101,BUHIGIRANKA,,,140701,
collines,14070102,GATWE,,,140701,
collines,14070103,KIGINA,,,140701,
collines,14070104,KINYOVU,,,140701,
collines,14070105,MASAMA,,,140701,
collines,14070106,MATYAZO,,,140701,
collines,14070107,MUSHONGE,,,140701,
collines,14070108,RURAMA,,,140701,
collines,14070109,SHINGE,,,140701,
collines,14070110,SHOZA,,,140701,
collines,14070201,GASEGERWA,,,140702,
collines,14070202,GICU,,,140702,
collines,14070203,GIKINGO,,,140702,
collines,14070204,GITARE,,,140702,
collines,14070205,KAGANDA,,,140702,
collines,14070206,KAGOMA,,,140702,
collines,14070207,KAJAGA,,,140702,
collines,14070208,MUGENDE,,,140702,
collines,14070209,NYABIKENKE,,,140702,
collines,14070210,NYARUSANGE,,,140702,
collines,14080101,BANDA,,,140801,
collines,14080102,BUGANUKA,,,140801,
collines,14080103,GITURWE,,,140801,
collines,14080104,GITWENZI,,,140801,
collines,14080105,KIMEREJANA,,,140801,
collines,14080106,KOBERO,,,140801,
collines,14080107,MIHIGO,,,140801,
collines,14080108,MUBANGA,,,140801,
collines,14080109,MUHAMA,,,140801,
collines,14080110,NTIBA,,,140801,
collines,14080111,NYAKIBINGO,,,140801,
collines,14080112,NYINYA,,,140801,
collines,14080113,RYARUNYINYA,,,140801,
collines,14080114,TABAI,,,140801,
collines,14080115,TABAII,,,140801,
collines,14080201,BUCAMIHIGO,,,140802,
collines,14080202,BUNIHA,,,140802,
collines,14080203,CAGURA,,,140802,
collines,14080204,GITAMO,,,140802,
collines,14080205,GITANGA,,,140802,
collines,14080206,GITARAMUKA,,,140802,
collines,14080207,KABUYE,,,140802,
collines,14080208,KAGOMA,,,140802,
collines,14080209,KINYAMI,,,140802,
collines,14080210,MUBIRA,,,140802,
collines,14080211,MUKONI,,,140802,
collines,14080212,MUTOBO,,,140802,
collines,14080213,NYAMUGARI,,,140802,
collines,14080214,RIMIRO,,,140802,
collines,14080215,RUYAGA,,,140802,
collines,14080216,RWAMIKO,,,140802,
collines,14090101,Cumba,,,140901,
collines,14090102,Gitaramuka,,,140901,
collines,14090103,Mwika,,,140901,
collines,14090104,Nkanda,,,140901,
collines,14090105,Nyankurazo,,,140901,
collines,14090106,Nyarugati,,,140901,
collines,14090201,Kamira,,,140902,
collines,14090202,Kananira,,,140902,
collines,14090203,Muramba,,,140902,
collines,14090204,Rugabo,,,140902,
collines,14090205,Runini,,,140902,
collines,14090206,Ruyogoro,,,140902,
collines,14090301,Bomba,,,140903,
collines,14090302,Gitwa,,,140903,
collines,14090303,Mafu,,,140903,
collines,14090304,Mirango,,,140903,
collines,14090305,Mugirampeke,,,140903,
collines,14090306,Musakazi,,,140903,
collines,14090307,Musenyi,,,140903,
collines,14090308,Nyagasebeyi,,,140903,
collines,14090309,Rushoka,,,140903,
collines,14090310,Ruyaga,,,140903,
collines,14090401,Butezi,,,140904,
collines,14090402,Gikingo,,,140904,
collines,14090403,Kibande,,,140904,
collines,14090404,Mashitsi,,,140904,
collines,14090405,Nyagatovu,,,140904,
collines,14090406,Rukongwa,,,140904,
collines,14090501,Bwitoyi,,,140905,
collines,14090502,Gasekanya,,,140905,
collines,14090503,Gisura,,,140905,
collines,14090504,Kigomero,,,140905,
collines,14090505,Kiruhura,,,140905,
collines,14090506,Mbasi,,,140905,
collines,14090507,Myando,,,140905,
collines,14090508,Ngendo,,,140905,
collines,14090509,Nyakabanda,,,140905,
collines,15010101,Bugarama,,,150101,
collines,15010102,Kagona,,,150101,
collines,15010103,Kayombe,,,150101,
collines,15010104,Nyabungere,,,150101,
collines,15010201,Burangwa,,,150102,
collines,15010202,Cashi,,,150102,
collines,15010203,Gitwaro,,,150102,
collines,15010204,Kazigo,,,150102,
collines,15010205,Magara I,,,150102,
collines,15010206,Magara II,,,150102,
collines,15010207,Mugendo,,,150102,
collines,15010301,Bambo,,,150103,
collines,15010302,Mihororo,,,150103,
collines,15010303,Ruteme,,,150103,
collines,15010304,Zingi-Nyaruyaga,,,150103,
collines,15020101,Busura,,,150201,
collines,15020102,Gisenyi,,,150201,
collines,15020103,Gishiha,,,150201,
collines,15020104,Magana,,,150201,
collines,15020105,Maramvya,,,150201,
collines,15020106,Muzi,,,150201,
collines,15020201,Buhinyuza,,,150202,
collines,15020202,Buyenzi,,,150202,
collines,15020203,Rumonyi,,,150202,
collines,15020204,Rutwenzi,,,150202,
collines,15020301,Bisaka,,,150203,
collines,15020302,Busaga,,,150203,
collines,15020303,Gahinda,,,150203,
collines,15020304,Gitaramuka,,,150203,
collines,15020305,Rwaniro,,,150203,
collines,15020401,Gakonko,,,150204,
collines,15020402,Gatobo,,,150204,
collines,15020403,Gitaba,,,150204,
collines,15020404,Gitongwe,,,150204,
collines,15020405,Murara,,,150204,
collines,15020406,Murenge,,,150204,
collines,15030101,Gasenyi,,,150301,
collines,15030102,Kinama,,,150301,
collines,15030103,Kirama,,,150301,
collines,15030104,Mudende,,,150301,
collines,15030105,Sebeyi,,,150301,
collines,15030201,Kanyinya,,,150302,
collines,15030202,Mabanza,,,150302,
collines,15030203,Mujigo,,,150302,
collines,15030204,Nkizi,,,150302,
collines,15030205,Runyinya,,,150302,
collines,15030301,Banda,,,150303,
collines,15030302,Gitsinda,,,150303,
collines,15030303,Karambi,,,150303,
collines,15030304,Nyacambuko,,,150303,
collines,15030305,Nyamurunga,,,150303,
collines,15030306,Rubirizi,,,150303,
collines,15040101,Burazi,,,150401,
collines,15040102,Busenge,,,150401,
collines,15040103,Canda,,,150401,
collines,15040104,Gasebeyi,,,150401,
collines,15040105,Gihondo,,,150401,
collines,15040106,Rubura,,,150401,
collines,15040201,Gabaniro,,,150402,
collines,15040202,Gasange,,,150402,
collines,15040203,Gitaza,,,150402,
collines,15040204,Kibingo,,,150402,
collines,15040205,Kinyovu,,,150402,
collines,15040206,Mubanga,,,150402,
collines,15040207,Mubone,,,150402,
collines,15040208,Nkuba,,,150402,
collines,15040209,Nyabwayi,,,150402,
collines,15040210,Nyangushwe,,,150402,
collines,15040211,Rutunga,,,150402,
collines,15040301,Bitwe,,,150403,
collines,15040302,Buringa,,,150403,
collines,15040303,Buyenzi,,,150403,
collines,15040304,Gakuyo,,,150403,
collines,15040305,Gatwenzi,,,150403,
collines,15040306,Gitunda,,,150403,
collines,15040307,Kirombwe,,,150403,
collines,15040308,Muhuta,,,150403,
collines,15040309,Ruringe,,,150403,
collines,15040401,Higiro,,,150404,
collines,15040402,Kanzaganya,,,150404,
collines,15040403,Kizuga,,,150404,
collines,15040404,Masara,,,150404,
collines,15040405,Murago,,,150404,
collines,15040406,Rutongo,,,150404,
collines,15040407,Ruyobera,,,150404,
collines,15040408,Sakonga,,,150404,
collines,15050101,Gitwe,,,150501,
collines,15050102,Karagara,,,150501,
collines,15050103,Muhanda,,,150501,
collines,15050104,Murambi,,,150501,
collines,15050105,Nyagasaka,,,150501,
collines,15050201,Busebwa,,,150502,
collines,15050202,Gatete,,,150502,
collines,15050203,Mugara,,,150502,
collines,15050204,Mutambara,,,150502,
collines,15050301,Cabara,,,150503,
collines,15050302,Gashasha,,,150503,
collines,15050303,Kanenge,,,150503,
collines,15050304,Mayengo,,,150503,
collines,15050305,Nyakuguma,,,150503,
collines,15050401,Gatwe,,,150504,
collines,15050402,Kagongo,,,150504,
collines,15050403,Kizuka,,,150504,
collines,15050404,Mibanda,,,150504,
collines,15050405,Mwange,,,150504,
collines,15050501,Karonke,,,150505,
collines,15050502,Minago,,,150505,
collines,15050503,Muhuzu,,,150505,
collines,15050504,Muturirwa,,,150505,
collines,15050505,Rutumo,,,150505,
collines,15050601,Birimba,,,150506,
collines,15050602,Centre-Urbain,,,150506,
collines,15050603,Gihwanya,,,150506,
collines,15050604,Iteba,,,150506,
collines,15050605,Kanyenkoko,,,150506,
collines,15050606,Mugomere,,,150506,
collines,15050607,Nkayamba,,,150506,
collines,15050608,Rukinga,,,150506,
collines,16010101,BUKEMBA,,,160101,
collines,16010102,GIHOFI,,,160101,
collines,16010103,KABANGA,,,160101,
collines,16010104,MURAMA-RUGWE,,,160101,
collines,16010201,BUGIGA,,,160102,
collines,16010202,BUTARE,,,160102,
collines,16010203,MUYOMBWE,,,160102,
collines,16010204,RUBANGA,,,160102,
collines,16010205,RURANGA,,,160102,
collines,16020101,BUHOGO,,,160201,
collines,16020102,BUTEZI,,,160201,
collines,16020103,KABINGO,,,160201,
collines,16020104,KIBIMBA,,,160201,
collines,16020105,MUTWANA,,,160201,
collines,16020106,MWEBEYA,,,160201,
collines,16020107,RUBANGA,,,160201,
collines,16020108,SHASHA,,,160201,
collines,16020201,GAKUNGU,,,160202,
collines,16020202,MUGOMBWA,,,160202,
collines,16020203,MURARA,,,160202,
collines,16020204,MUREMBERA,,,160202,
collines,16020205,NGOMANTE,,,160202,
collines,16020206,NYABAKARA,,,160202,
collines,16020207,NYAMATEKE,,,160202,
collines,16020301,BAYAGA,,,160203,
collines,16020302,BUKENO,,,160203,
collines,16020303,GIHARO,,,160203,
collines,16020304,GITANGA,,,160203,
collines,16020305,KANYERERWE,,,160203,
collines,16020306,KIGUNDA,,,160203,
collines,16020307,MURA,,,160203,
collines,16020308,MUSENYI,,,160203,
collines,16020309,NKURYE,,,160203,
collines,16020401,BUYAGA,,,160204,
collines,16020402,GATONGA,,,160204,
collines,16020403,MUREHE,,,160204,
collines,16020404,MUZYE,,,160204,
collines,16020405,NKANKA,,,160204,
collines,16020406,NYEMBUYE,,,160204,
collines,16020407,SHEMBE,,,160204,
collines,16030101,BIGINA,,,160301,
collines,16030102,CIKINGA,,,160301,
collines,16030103,GATWARO,,,160301,
collines,16030104,GITANGA,,,160301,
collines,16030105,KAZEBA,,,160301,
collines,16030106,KIREMBA,,,160301,
collines,16030107,MUSENO,,,160301,
collines,16030108,NTUKU,,,160301,
collines,16030109,NYABIKENKE,,,160301,
collines,16030201,CUNDA,,,160302,
collines,16030202,KABAGO,,,160302,
collines,16030203,KABANGA,,,160302,
collines,16030204,KINZANZA,,,160302,
collines,16030205,MARAMVYA,,,160302,
collines,16030206,NYAMABUYE,,,160302,
collines,16030207,RUKOBE,,,160302,
collines,16030301,GISENYI,,,160303,
collines,16030302,KIVOMA,,,160303,
collines,16030303,MUSONGATI,,,160303,
collines,16030304,MUTSINDOZI,,,160303,
collines,16030305,MUYANGE,,,160303,
collines,16030306,NGOMA,,,160303,
collines,16030307,NYAGISAMBWE,,,160303,
collines,16030308,NYAKUGUMA,,,160303,
collines,16030309,SAMAHUGE,,,160303,
collines,16040101,BUBANGA,,,160401,
collines,16040102,GIHERA,,,160401,
collines,16040103,GITABA,,,160401,
collines,16040104,JURAGATI,,,160401,
collines,16040105,KAYOVE,,,160401,
collines,16040106,MUNYIKA,,,160401,
collines,16040107,MUSOTERA,,,160401,
collines,16040108,NGARAMA,,,160401,
collines,16040109,RORERO,,,160401,
collines,16040201,BURANGA,,,160402,
collines,16040202,GASASA,,,160402,
collines,16040203,KIGUHU,,,160402,
